mother_pid,wav,child_pid,child_birth_y,child_gender,child_age,child_enroll,child_math,child_eduy,child_wav,mother_birth_y,mother_gender,mother_age,mother_eth,mother_birth_prov,mother_enroll2,mother_eduy,mother_wav
510412501.0,2018,510412103.0,2006.0,1.0,12.0,1.0,2.0,5.0,2018.0,1980.0,0.0,38.0,,,0.0,0.0,2018.0
510413102.0,2018,510413104.0,2007.0,1.0,11.0,1.0,3.0,4.0,2018.0,,,,,,,,
510418104.0,2018,510418107.0,2005.0,0.0,13.0,1.0,,5.0,2018.0,1977.0,0.0,41.0,,,0.0,,2018.0
510420103.0,2018,510420104.0,2003.0,1.0,15.0,1.0,3.0,6.0,2018.0,,0.0,44.0,,,0.0,0.0,2018.0
510424104.0,2018,510424106.0,2007.0,0.0,11.0,0.0,2.0,4.0,2018.0,1977.0,0.0,41.0,,,0.0,,2018.0
510425103.0,2018,510425105.0,2005.0,1.0,13.0,1.0,3.0,5.0,2018.0,1977.0,0.0,41.0,,,0.0,0.0,2018.0
510430102.0,2018,510430104.0,2005.0,0.0,13.0,1.0,3.0,8.0,2018.0,,0.0,45.0,,,,0.0,2018.0
510431102.0,2018,510431104.0,2005.0,0.0,13.0,1.0,1.0,6.0,2018.0,1972.0,0.0,46.0,,,,0.0,2018.0
510441101.0,2018,510441105.0,2006.0,0.0,12.0,1.0,2.0,4.0,2018.0,1985.0,0.0,33.0,,,0.0,0.0,2018.0
510445101.0,2018,510445104.0,2003.0,0.0,15.0,1.0,1.0,8.0,2018.0,1965.0,0.0,53.0,,,,0.0,2018.0
510446105.0,2018,510446109.0,2006.0,1.0,12.0,1.0,2.0,6.0,2018.0,,0.0,33.0,4.0,,0.0,0.0,2018.0
510453101.0,2018,510453105.0,2008.0,1.0,10.0,1.0,1.0,3.0,2018.0,1989.0,0.0,29.0,,,0.0,,2018.0
510475103.0,2018,510475105.0,2008.0,1.0,10.0,1.0,2.0,4.0,2018.0,,0.0,38.0,,,0.0,,2018.0
510511103.0,2018,510511106.0,2006.0,1.0,12.0,1.0,3.0,5.0,2018.0,1982.0,0.0,36.0,,,0.0,0.0,2018.0
510514101.0,2018,510514103.0,2005.0,1.0,13.0,0.0,2.0,7.0,2018.0,1985.0,0.0,33.0,,,0.0,0.0,2018.0
510518102.0,2018,510518104.0,2006.0,1.0,12.0,1.0,2.0,5.0,2018.0,1981.0,0.0,37.0,,,0.0,0.0,2018.0
510519102.0,2018,510519104.0,2002.0,1.0,16.0,1.0,3.0,8.0,2018.0,1981.0,0.0,37.0,,,0.0,0.0,2018.0
510521103.0,2018,510521106.0,2007.0,1.0,11.0,1.0,3.0,5.0,2018.0,1973.0,0.0,45.0,,,,0.0,2018.0
510522106.0,2018,510522105.0,2003.0,0.0,15.0,1.0,4.0,10.0,2018.0,1982.0,0.0,36.0,,,0.0,0.0,2018.0
510525101.0,2018,510525104.0,2008.0,0.0,10.0,1.0,4.0,4.0,2018.0,1976.0,0.0,42.0,,,0.0,0.0,2018.0
510538102.0,2018,510538104.0,2006.0,1.0,12.0,1.0,2.0,5.0,2018.0,,0.0,35.0,,,0.0,6.0,2018.0
510539102.0,2018,510539105.0,2007.0,0.0,11.0,1.0,3.0,5.0,2018.0,,0.0,43.0,,,0.0,0.0,2018.0
510548108.0,2018,510548107.0,2004.0,0.0,14.0,1.0,2.0,7.0,2018.0,,0.0,36.0,,,0.0,0.0,2018.0
510551105.0,2018,510551104.0,2005.0,1.0,13.0,1.0,3.0,6.0,2018.0,,0.0,40.0,,,0.0,,2018.0
510594101.0,2018,510594104.0,2007.0,1.0,11.0,0.0,2.0,4.0,2018.0,1972.0,0.0,46.0,,,,6.0,2018.0
510595101.0,2018,510595104.0,2008.0,1.0,10.0,1.0,2.0,4.0,2018.0,1974.0,0.0,44.0,,,0.0,9.0,2018.0
510597101.0,2018,510597104.0,2007.0,1.0,11.0,1.0,3.0,5.0,2018.0,1979.0,0.0,39.0,,,0.0,6.0,2018.0
510605101.0,2018,510605104.0,2007.0,1.0,11.0,1.0,1.0,4.0,2018.0,1976.0,0.0,42.0,,,0.0,6.0,2018.0
510608104.0,2018,510608106.0,2007.0,0.0,11.0,1.0,2.0,5.0,2018.0,1976.0,0.0,42.0,,,0.0,6.0,2018.0
510616103.0,2018,510616105.0,2005.0,0.0,13.0,1.0,1.0,6.0,2018.0,,0.0,35.0,,,0.0,12.0,2018.0
510650106.0,2018,510650105.0,2007.0,0.0,11.0,1.0,1.0,4.0,2018.0,,0.0,31.0,,,0.0,6.0,2018.0
510665431.0,2018,510665104.0,2007.0,1.0,11.0,1.0,3.0,5.0,2018.0,,,,,,,,
510667101.0,2018,510667104.0,2008.0,0.0,10.0,1.0,3.0,3.0,2018.0,1976.0,0.0,42.0,,,0.0,0.0,2018.0
510904103.0,2018,510904105.0,2004.0,0.0,14.0,1.0,4.0,7.0,2018.0,1978.0,0.0,40.0,,,0.0,0.0,2018.0
510905102.0,2018,510905104.0,2003.0,1.0,15.0,1.0,1.0,8.0,2018.0,1963.0,0.0,55.0,,,,0.0,2018.0
510919101.0,2018,510919104.0,2003.0,0.0,15.0,1.0,3.0,8.0,2018.0,1979.0,0.0,39.0,,,0.0,0.0,2018.0
510922104.0,2018,510922108.0,2008.0,0.0,10.0,1.0,1.0,4.0,2018.0,,,,,,,,
510927102.0,2018,510927104.0,2005.0,1.0,13.0,1.0,1.0,7.0,2018.0,1982.0,0.0,36.0,,,0.0,6.0,2018.0
510950101.0,2018,510950105.0,2004.0,0.0,14.0,1.0,3.0,7.0,2018.0,1978.0,0.0,40.0,,,0.0,9.0,2018.0
510961103.0,2018,510961104.0,2004.0,0.0,14.0,1.0,4.0,8.0,2018.0,1973.0,0.0,45.0,,,,0.0,2018.0
420274103.0,2018,420274104.0,2007.0,0.0,11.0,1.0,1.0,6.0,2018.0,,0.0,35.0,,,0.0,,2018.0
450312101.0,2018,450312431.0,2004.0,1.0,14.0,0.0,2.0,8.0,2018.0,1984.0,0.0,34.0,,,0.0,7.0,2018.0
520008102.0,2018,520008104.0,2006.0,1.0,12.0,0.0,1.0,5.0,2018.0,,0.0,39.0,,,0.0,9.0,2018.0
520021102.0,2018,520021104.0,2003.0,0.0,15.0,1.0,4.0,8.0,2018.0,1976.0,0.0,42.0,,,0.0,1.0,2018.0
520044103.0,2018,520044105.0,2005.0,1.0,13.0,0.0,3.0,7.0,2018.0,,,,,,,,
520057109.0,2018,520057401.0,2008.0,1.0,10.0,1.0,3.0,5.0,2018.0,,,,,,,,
520090103.0,2018,520090106.0,2003.0,1.0,15.0,1.0,1.0,9.0,2018.0,1980.0,0.0,38.0,,,0.0,6.0,2018.0
520099101.0,2018,520099104.0,2004.0,1.0,14.0,1.0,1.0,8.0,2018.0,1978.0,0.0,40.0,,,0.0,6.0,2018.0
520141102.0,2018,520141104.0,2004.0,0.0,14.0,1.0,3.0,8.0,2018.0,,0.0,42.0,,,0.0,0.0,2018.0
520155104.0,2018,520155106.0,2006.0,0.0,12.0,1.0,3.0,5.0,2018.0,1975.0,0.0,43.0,,,0.0,0.0,2018.0
520158102.0,2018,520158104.0,2005.0,1.0,13.0,1.0,2.0,6.0,2018.0,1976.0,0.0,42.0,,,0.0,0.0,2018.0
520170103.0,2018,520170105.0,2006.0,0.0,12.0,1.0,,6.0,2018.0,,0.0,38.0,9.0,,0.0,0.0,2018.0
520188105.0,2018,520188107.0,2007.0,0.0,11.0,1.0,2.0,5.0,2018.0,,0.0,31.0,,,0.0,0.0,2018.0
520196105.0,2018,520196107.0,2004.0,1.0,14.0,1.0,3.0,8.0,2018.0,,0.0,44.0,,,0.0,0.0,2018.0
520220108.0,2018,520220110.0,2004.0,1.0,14.0,1.0,1.0,5.0,2018.0,,,,,,,,
520300102.0,2018,520300104.0,2007.0,1.0,11.0,0.0,4.0,5.0,2018.0,1978.0,0.0,40.0,,,0.0,,2018.0
520311102.0,2018,520311104.0,2006.0,1.0,12.0,1.0,2.0,6.0,2018.0,1976.0,0.0,42.0,,,0.0,,2018.0
520358102.0,2018,520358104.0,2005.0,0.0,13.0,1.0,4.0,8.0,2018.0,1975.0,0.0,43.0,,,0.0,0.0,2018.0
520359101.0,2018,520359105.0,2007.0,1.0,11.0,1.0,3.0,5.0,2018.0,1971.0,0.0,47.0,,,,9.0,2018.0
520377102.0,2018,520377104.0,2004.0,1.0,14.0,1.0,3.0,6.0,2018.0,,0.0,34.0,,,0.0,9.0,2018.0
520383104.0,2018,520383107.0,2007.0,0.0,11.0,1.0,3.0,4.0,2018.0,1983.0,0.0,35.0,,,0.0,6.0,2018.0
520393104.0,2018,520393106.0,2007.0,1.0,11.0,1.0,4.0,4.0,2018.0,1982.0,0.0,36.0,,,0.0,6.0,2018.0
520395104.0,2018,520395106.0,2007.0,1.0,11.0,1.0,2.0,4.0,2018.0,1979.0,0.0,39.0,,,0.0,6.0,2018.0
520409103.0,2018,520409105.0,2005.0,1.0,13.0,1.0,2.0,5.0,2018.0,1974.0,0.0,44.0,,,0.0,0.0,2018.0
520442102.0,2018,520442104.0,2004.0,1.0,14.0,1.0,2.0,6.0,2018.0,1973.0,0.0,45.0,,,,0.0,2018.0
520475102.0,2018,520475104.0,2008.0,0.0,10.0,1.0,4.0,4.0,2018.0,1974.0,0.0,44.0,,,0.0,0.0,2018.0
520476101.0,2018,520476104.0,2002.0,1.0,16.0,1.0,4.0,9.0,2018.0,1969.0,0.0,49.0,,,,9.0,2018.0
520508103.0,2018,520508105.0,2008.0,1.0,10.0,1.0,3.0,3.0,2018.0,1984.0,0.0,34.0,,,0.0,2.0,2018.0
520530101.0,2018,520530103.0,2007.0,1.0,11.0,1.0,2.0,5.0,2018.0,1978.0,0.0,40.0,,,0.0,6.0,2018.0
520544551.0,2018,520544103.0,2003.0,1.0,15.0,1.0,3.0,8.0,2018.0,,0.0,43.0,,,0.0,0.0,2018.0
520547102.0,2018,520547104.0,2006.0,0.0,12.0,0.0,,6.0,2018.0,,0.0,48.0,,,,0.0,2018.0
520558104.0,2018,520558106.0,2005.0,1.0,13.0,1.0,1.0,7.0,2018.0,,0.0,43.0,9.0,,0.0,,2018.0
520562101.0,2018,520562105.0,2004.0,1.0,14.0,1.0,2.0,7.0,2018.0,1975.0,0.0,43.0,,,0.0,6.0,2018.0
520566431.0,2018,520566102.0,2008.0,0.0,10.0,1.0,2.0,4.0,2018.0,,,,,,,,
520569102.0,2018,520569104.0,2006.0,1.0,12.0,1.0,3.0,4.0,2018.0,1977.0,0.0,41.0,,,0.0,0.0,2018.0
410734104.0,2018,410734106.0,2006.0,1.0,12.0,1.0,3.0,6.0,2018.0,1977.0,0.0,41.0,,,0.0,6.0,2018.0
530013101.0,2018,530013106.0,2007.0,0.0,11.0,1.0,4.0,5.0,2018.0,1977.0,0.0,41.0,,,0.0,6.0,2018.0
530027102.0,2018,530027105.0,2003.0,0.0,15.0,1.0,4.0,7.0,2018.0,1977.0,0.0,41.0,,,0.0,6.0,2018.0
530035102.0,2018,530035104.0,2005.0,1.0,13.0,1.0,3.0,6.0,2018.0,1976.0,0.0,42.0,,,0.0,7.0,2018.0
530053102.0,2018,530053104.0,2004.0,1.0,14.0,1.0,4.0,6.0,2018.0,1977.0,0.0,41.0,,,0.0,9.0,2018.0
530062102.0,2018,530062104.0,2003.0,1.0,15.0,1.0,4.0,8.0,2018.0,,,,,,,,
530067101.0,2018,530067104.0,2004.0,1.0,14.0,1.0,3.0,7.0,2018.0,1969.0,0.0,49.0,,,,6.0,2018.0
530069103.0,2018,530069105.0,2007.0,0.0,11.0,1.0,1.0,4.0,2018.0,1980.0,0.0,38.0,,,0.0,6.0,2018.0
530095102.0,2018,530095104.0,2003.0,0.0,15.0,1.0,1.0,9.0,2018.0,1976.0,0.0,42.0,,,0.0,9.0,2018.0
530117102.0,2018,530117105.0,2004.0,0.0,14.0,1.0,3.0,7.0,2018.0,1973.0,0.0,45.0,,,,6.0,2018.0
530126101.0,2018,530126104.0,2004.0,1.0,14.0,1.0,3.0,7.0,2018.0,1969.0,0.0,49.0,,,,5.0,2018.0
530138101.0,2018,530138106.0,2005.0,0.0,13.0,1.0,1.0,6.0,2018.0,1978.0,0.0,40.0,,,0.0,9.0,2018.0
530141101.0,2018,530141104.0,2005.0,0.0,13.0,1.0,2.0,6.0,2018.0,1973.0,0.0,45.0,,,,2.0,2018.0
530150101.0,2018,530150104.0,2003.0,1.0,15.0,1.0,4.0,8.0,2018.0,1974.0,0.0,44.0,,,0.0,5.0,2018.0
530159101.0,2018,530159104.0,2007.0,1.0,11.0,1.0,2.0,5.0,2018.0,1976.0,0.0,42.0,,,0.0,9.0,2018.0
530168102.0,2018,530168104.0,2007.0,1.0,11.0,1.0,4.0,5.0,2018.0,1979.0,0.0,39.0,,,0.0,6.0,2018.0
530170102.0,2018,530170104.0,2005.0,1.0,13.0,1.0,3.0,6.0,2018.0,1977.0,0.0,41.0,,,0.0,6.0,2018.0
530175102.0,2018,530175105.0,2003.0,0.0,15.0,1.0,2.0,9.0,2018.0,1974.0,0.0,44.0,,,0.0,6.0,2018.0
530177103.0,2018,530177105.0,2007.0,1.0,11.0,1.0,1.0,6.0,2018.0,1979.0,0.0,39.0,,,0.0,0.0,2018.0
530196102.0,2018,530196104.0,2006.0,1.0,12.0,1.0,1.0,5.0,2018.0,1972.0,0.0,46.0,,,,,2018.0
530224102.0,2018,530224104.0,2006.0,0.0,12.0,1.0,1.0,6.0,2018.0,1978.0,0.0,40.0,,,0.0,9.0,2018.0
530225102.0,2018,530225104.0,2003.0,1.0,15.0,0.0,3.0,8.0,2018.0,1974.0,0.0,44.0,,,0.0,,2018.0
530234102.0,2018,530234104.0,2003.0,1.0,15.0,1.0,3.0,8.0,2018.0,1976.0,0.0,42.0,,,0.0,,2018.0
530256101.0,2018,530256105.0,2006.0,0.0,12.0,1.0,1.0,6.0,2018.0,1976.0,0.0,42.0,,,0.0,6.0,2018.0
530259102.0,2018,530259104.0,2004.0,1.0,14.0,1.0,1.0,9.0,2018.0,1978.0,0.0,40.0,,,0.0,5.0,2018.0
530280102.0,2018,530280104.0,2003.0,0.0,15.0,1.0,1.0,9.0,2018.0,1974.0,0.0,44.0,,,0.0,6.0,2018.0
530285102.0,2018,530285104.0,2008.0,0.0,10.0,1.0,3.0,3.0,2018.0,,,,,,,,
530287102.0,2018,530287104.0,2003.0,1.0,15.0,1.0,3.0,8.0,2018.0,,0.0,38.0,,,0.0,9.0,2018.0
530294102.0,2018,530294104.0,2004.0,0.0,14.0,1.0,1.0,7.0,2018.0,,0.0,39.0,,,0.0,0.0,2018.0
530298102.0,2018,530298104.0,2004.0,0.0,14.0,1.0,1.0,2.0,2018.0,1966.0,0.0,52.0,,,,0.0,2018.0
530309102.0,2018,530309104.0,2006.0,0.0,12.0,1.0,2.0,4.0,2018.0,,,,,,,,
530330102.0,2018,530330104.0,2006.0,1.0,12.0,1.0,3.0,6.0,2018.0,,,,,,,,
530336102.0,2018,530336104.0,2006.0,1.0,12.0,1.0,1.0,4.0,2018.0,1982.0,0.0,36.0,,,0.0,0.0,2018.0
530337101.0,2018,530337106.0,2004.0,1.0,14.0,1.0,2.0,7.0,2018.0,1978.0,0.0,40.0,,,0.0,0.0,2018.0
530397102.0,2018,530397104.0,2008.0,0.0,10.0,1.0,1.0,3.0,2018.0,1976.0,0.0,42.0,,,0.0,9.0,2018.0
530410102.0,2018,530410104.0,2006.0,1.0,12.0,1.0,3.0,5.0,2018.0,1976.0,0.0,42.0,,,0.0,9.0,2018.0
530414101.0,2018,530414105.0,2006.0,0.0,12.0,1.0,1.0,5.0,2018.0,1971.0,0.0,47.0,,,,9.0,2018.0
430276103.0,2018,430276106.0,2008.0,0.0,10.0,1.0,2.0,5.0,2018.0,,0.0,38.0,,,0.0,15.0,2018.0
211417104.0,2018,211417106.0,2006.0,1.0,12.0,1.0,1.0,5.0,2018.0,1974.0,0.0,44.0,,,0.0,6.0,2018.0
510920104.0,2018,510920106.0,2006.0,0.0,12.0,1.0,1.0,5.0,2018.0,1986.0,0.0,32.0,,,0.0,0.0,2018.0
210181104.0,2018,210181106.0,2008.0,1.0,10.0,1.0,1.0,4.0,2018.0,1973.0,0.0,45.0,,,,9.0,2018.0
620362431.0,2018,620362104.0,2008.0,0.0,10.0,1.0,2.0,3.0,2018.0,1980.0,0.0,38.0,,,0.0,6.0,2018.0
360210102.0,2018,360210106.0,2005.0,1.0,13.0,1.0,3.0,10.0,2018.0,1976.0,0.0,42.0,,,0.0,,2018.0
440576105.0,2018,440576107.0,2008.0,0.0,10.0,1.0,,3.0,2018.0,1986.0,0.0,32.0,,,0.0,9.0,2018.0
620295104.0,2018,620295105.0,2007.0,0.0,11.0,1.0,1.0,5.0,2018.0,1987.0,0.0,31.0,,,0.0,0.0,2018.0
620986108.0,2018,620986109.0,2004.0,0.0,14.0,1.0,4.0,8.0,2018.0,,0.0,38.0,1.0,,0.0,,2018.0
340200110.0,2018,340200108.0,2007.0,0.0,11.0,1.0,2.0,6.0,2018.0,,0.0,43.0,,,0.0,,2018.0
360270102.0,2018,360270104.0,2007.0,0.0,11.0,1.0,3.0,4.0,2018.0,1975.0,0.0,43.0,,,0.0,9.0,2018.0
411042104.0,2018,411042106.0,2008.0,1.0,10.0,1.0,3.0,2.0,2018.0,1970.0,0.0,48.0,,,,9.0,2018.0
430324104.0,2018,430324106.0,2007.0,1.0,11.0,1.0,1.0,6.0,2018.0,1979.0,0.0,39.0,,,0.0,9.0,2018.0
500362105.0,2018,500362107.0,2008.0,1.0,10.0,1.0,2.0,4.0,2018.0,,0.0,36.0,1.0,,0.0,,2018.0
620571104.0,2018,620571107.0,2007.0,0.0,11.0,1.0,1.0,3.0,2018.0,1987.0,0.0,31.0,,,0.0,9.0,2018.0
411744104.0,2018,411744106.0,2008.0,0.0,10.0,1.0,3.0,3.0,2018.0,1981.0,0.0,37.0,,,0.0,9.0,2018.0
130211104.0,2018,130211113.0,2007.0,0.0,11.0,1.0,1.0,5.0,2018.0,1972.0,0.0,46.0,,,,12.0,2018.0
140778104.0,2018,140778106.0,2003.0,1.0,15.0,1.0,1.0,9.0,2018.0,1979.0,0.0,39.0,,,0.0,12.0,2018.0
410813104.0,2018,410813108.0,2008.0,1.0,10.0,1.0,4.0,3.0,2018.0,,0.0,36.0,1.0,,0.0,,2018.0
530050102.0,2018,530050104.0,2007.0,0.0,11.0,1.0,4.0,4.0,2018.0,,0.0,37.0,,,0.0,0.0,2018.0
430397106.0,2018,430397112.0,2007.0,0.0,11.0,1.0,2.0,5.0,2018.0,,0.0,48.0,,,,9.0,2018.0
441704105.0,2018,441704107.0,2008.0,1.0,10.0,1.0,3.0,3.0,2018.0,1983.0,0.0,35.0,,,0.0,,2018.0
610016101.0,2018,610016106.0,2005.0,1.0,13.0,1.0,4.0,8.0,2018.0,,,,,,,,
610017101.0,2018,610017103.0,2004.0,0.0,14.0,1.0,4.0,9.0,2018.0,1978.0,0.0,40.0,,,0.0,6.0,2018.0
610032102.0,2018,610032104.0,2005.0,1.0,13.0,1.0,1.0,8.0,2018.0,1979.0,0.0,39.0,,,0.0,6.0,2018.0
610042501.0,2018,610042502.0,2003.0,1.0,15.0,1.0,,0.0,2018.0,1988.0,0.0,30.0,,,0.0,9.0,2018.0
610061101.0,2018,610061104.0,2005.0,1.0,13.0,1.0,2.0,7.0,2018.0,,,,,,,,
610088101.0,2018,610088104.0,2004.0,1.0,14.0,1.0,3.0,8.0,2018.0,,0.0,45.0,,,,6.0,2018.0
610089102.0,2018,610089104.0,2006.0,0.0,12.0,1.0,2.0,5.0,2018.0,1974.0,0.0,44.0,,,0.0,,2018.0
610090103.0,2018,610090104.0,2005.0,1.0,13.0,0.0,3.0,7.0,2018.0,1977.0,0.0,41.0,,,0.0,9.0,2018.0
610100101.0,2018,610100104.0,2006.0,0.0,12.0,1.0,1.0,6.0,2018.0,1978.0,0.0,40.0,,,0.0,9.0,2018.0
610104102.0,2018,610104104.0,2004.0,0.0,14.0,1.0,1.0,8.0,2018.0,1974.0,0.0,44.0,,,0.0,9.0,2018.0
610106205.0,2018,610106103.0,2007.0,1.0,11.0,1.0,2.0,5.0,2018.0,,,,,,,,
610134101.0,2018,610134106.0,2008.0,1.0,10.0,1.0,1.0,4.0,2018.0,1975.0,0.0,43.0,,,0.0,15.0,2018.0
610140101.0,2018,610140104.0,2007.0,0.0,11.0,1.0,1.0,5.0,2018.0,1976.0,0.0,42.0,,,0.0,9.0,2018.0
610185104.0,2018,610185106.0,2004.0,1.0,14.0,1.0,2.0,7.0,2018.0,1978.0,0.0,40.0,,,0.0,9.0,2018.0
610186103.0,2018,610186105.0,2004.0,0.0,14.0,1.0,2.0,8.0,2018.0,1970.0,0.0,48.0,,,,0.0,2018.0
610191101.0,2018,610191104.0,2005.0,0.0,13.0,1.0,3.0,8.0,2018.0,1977.0,0.0,41.0,,,0.0,9.0,2018.0
610201102.0,2018,610201104.0,2003.0,0.0,15.0,1.0,3.0,9.0,2018.0,,0.0,47.0,,,,9.0,2018.0
610205101.0,2018,610205104.0,2007.0,0.0,11.0,1.0,3.0,6.0,2018.0,,,,,,,,
610221102.0,2018,610221104.0,2007.0,0.0,11.0,1.0,2.0,4.0,2018.0,1974.0,0.0,44.0,,,0.0,0.0,2018.0
610239101.0,2018,610239105.0,2008.0,0.0,10.0,1.0,1.0,4.0,2018.0,1974.0,0.0,44.0,,,0.0,9.0,2018.0
610307101.0,2018,610307104.0,2007.0,0.0,11.0,1.0,1.0,4.0,2018.0,1968.0,0.0,50.0,,,,9.0,2018.0
610370104.0,2018,610370105.0,2007.0,0.0,11.0,1.0,3.0,5.0,2018.0,,0.0,38.0,,,0.0,16.0,2018.0
620005102.0,2018,620005104.0,2008.0,1.0,10.0,1.0,1.0,4.0,2018.0,1971.0,0.0,47.0,,,,9.0,2018.0
620010103.0,2018,620010105.0,2005.0,1.0,13.0,1.0,1.0,6.0,2018.0,1982.0,0.0,36.0,,,0.0,9.0,2018.0
620014102.0,2018,620014104.0,2007.0,0.0,11.0,1.0,1.0,4.0,2018.0,1984.0,0.0,34.0,,,0.0,,2018.0
620018102.0,2018,620018104.0,2006.0,1.0,12.0,1.0,4.0,6.0,2018.0,1970.0,0.0,48.0,,,,0.0,2018.0
620043101.0,2018,620043104.0,2006.0,1.0,12.0,1.0,1.0,5.0,2018.0,1974.0,0.0,44.0,,,0.0,9.0,2018.0
620044102.0,2018,620044104.0,2003.0,1.0,15.0,1.0,4.0,9.0,2018.0,,,,,,,,
620052102.0,2018,620052104.0,2004.0,1.0,14.0,1.0,4.0,6.0,2018.0,1979.0,0.0,39.0,,,0.0,0.0,2018.0
620101103.0,2018,620101105.0,2006.0,0.0,12.0,1.0,3.0,6.0,2018.0,1972.0,0.0,46.0,,,,0.0,2018.0
620124103.0,2018,620124105.0,2008.0,0.0,10.0,1.0,3.0,4.0,2018.0,,,,,,,,
620125102.0,2018,620125106.0,2006.0,1.0,12.0,1.0,3.0,5.0,2018.0,1977.0,0.0,41.0,,,0.0,0.0,2018.0
620128103.0,2018,620128105.0,2005.0,1.0,13.0,1.0,2.0,6.0,2018.0,1977.0,0.0,41.0,,,0.0,0.0,2018.0
620144104.0,2018,620144106.0,2004.0,1.0,14.0,1.0,1.0,8.0,2018.0,,0.0,44.0,,,0.0,,2018.0
620175102.0,2018,620175104.0,2006.0,0.0,12.0,1.0,1.0,6.0,2018.0,1977.0,0.0,41.0,,,0.0,9.0,2018.0
620176101.0,2018,620176104.0,2005.0,1.0,13.0,1.0,1.0,7.0,2018.0,1976.0,0.0,42.0,,,0.0,3.0,2018.0
620196102.0,2018,620196104.0,2008.0,1.0,10.0,1.0,1.0,3.0,2018.0,1981.0,0.0,37.0,,,0.0,9.0,2018.0
620198104.0,2018,620198106.0,2008.0,1.0,10.0,1.0,4.0,3.0,2018.0,1980.0,0.0,38.0,,,0.0,0.0,2018.0
620214102.0,2018,620214104.0,2004.0,0.0,14.0,1.0,3.0,8.0,2018.0,1977.0,0.0,41.0,,,0.0,6.0,2018.0
620215104.0,2018,620215106.0,2007.0,1.0,11.0,1.0,2.0,4.0,2018.0,1975.0,0.0,43.0,,,0.0,6.0,2018.0
620274104.0,2018,620274106.0,2006.0,1.0,12.0,1.0,2.0,5.0,2018.0,1983.0,0.0,35.0,1.0,,0.0,0.0,2018.0
620277104.0,2018,620277106.0,2006.0,1.0,12.0,1.0,,5.0,2018.0,1983.0,0.0,35.0,1.0,,0.0,,2018.0
620282101.0,2018,620282104.0,2002.0,0.0,16.0,0.0,,6.0,2018.0,1967.0,0.0,51.0,,,,2.0,2018.0
620294103.0,2018,620294105.0,2008.0,1.0,10.0,1.0,1.0,3.0,2018.0,1973.0,0.0,45.0,,,,0.0,2018.0
620300104.0,2018,620300106.0,2006.0,0.0,12.0,1.0,4.0,6.0,2018.0,1980.0,0.0,38.0,,,0.0,0.0,2018.0
620303101.0,2018,620303104.0,2003.0,0.0,15.0,1.0,3.0,9.0,2018.0,1979.0,0.0,39.0,,,0.0,0.0,2018.0
620339103.0,2018,620339105.0,2008.0,1.0,10.0,1.0,2.0,3.0,2018.0,1984.0,0.0,34.0,,,0.0,4.0,2018.0
620344103.0,2018,620344105.0,2008.0,1.0,10.0,1.0,2.0,4.0,2018.0,1981.0,0.0,37.0,,,0.0,0.0,2018.0
620354102.0,2018,620354104.0,2005.0,1.0,13.0,1.0,2.0,7.0,2018.0,1976.0,0.0,42.0,,,0.0,0.0,2018.0
620355102.0,2018,620355104.0,2003.0,1.0,15.0,1.0,3.0,9.0,2018.0,,,,,,,,
620359101.0,2018,620359103.0,2003.0,0.0,15.0,1.0,1.0,9.0,2018.0,1975.0,0.0,43.0,,,0.0,0.0,2018.0
620360101.0,2018,620360104.0,2008.0,0.0,10.0,1.0,2.0,4.0,2018.0,1982.0,0.0,36.0,,,0.0,0.0,2018.0
620361104.0,2018,620361106.0,2005.0,1.0,13.0,1.0,4.0,7.0,2018.0,,,,,,,,
620386501.0,2018,620386502.0,2008.0,1.0,10.0,1.0,1.0,4.0,2018.0,1969.0,0.0,49.0,,,,10.0,2018.0
620414101.0,2018,620414104.0,2004.0,0.0,14.0,1.0,1.0,8.0,2018.0,1978.0,0.0,40.0,,,0.0,6.0,2018.0
620421105.0,2018,620421107.0,2003.0,1.0,15.0,1.0,4.0,8.0,2018.0,1978.0,0.0,40.0,,,0.0,4.0,2018.0
620466104.0,2018,620466106.0,2005.0,1.0,13.0,1.0,1.0,7.0,2018.0,,,,,,,,
620468104.0,2018,620468106.0,2003.0,1.0,15.0,1.0,4.0,8.0,2018.0,,,,,,,,
620478104.0,2018,620478106.0,2007.0,1.0,11.0,1.0,4.0,4.0,2018.0,,0.0,32.0,,,0.0,7.0,2018.0
620490104.0,2018,620490106.0,2008.0,1.0,10.0,1.0,2.0,4.0,2018.0,1984.0,0.0,34.0,,,0.0,9.0,2018.0
620496104.0,2018,620496106.0,2004.0,0.0,14.0,0.0,,6.0,2018.0,1976.0,0.0,42.0,,,0.0,6.0,2018.0
620505101.0,2018,620505103.0,2006.0,0.0,12.0,1.0,4.0,6.0,2018.0,1976.0,0.0,42.0,,,0.0,9.0,2018.0
620508102.0,2018,620508104.0,2004.0,0.0,14.0,1.0,2.0,8.0,2018.0,1981.0,0.0,37.0,,,0.0,9.0,2018.0
620542102.0,2018,620542104.0,2003.0,0.0,15.0,1.0,2.0,10.0,2018.0,1979.0,0.0,39.0,,,0.0,12.0,2018.0
620555101.0,2018,620555104.0,2003.0,1.0,15.0,1.0,3.0,7.0,2018.0,1979.0,0.0,39.0,,,0.0,0.0,2018.0
620564106.0,2018,620564108.0,2007.0,1.0,11.0,1.0,3.0,4.0,2018.0,,0.0,35.0,1.0,,0.0,,2018.0
